,observation_count,common_name,scientific_name,species_key,rank,record_count
2117,24,,Erigeron acer x Conyza canadensis = X Conyzigeron huelsenii,NBNORG0000090016,Species hybrid,32
2118,63,Tall Fleabane,Erigeron annuus,NBNORG0000023582,Species,68
2119,193,Alpine Fleabane,Erigeron borealis,NBNORG0000008558,Species,203
2120,563,Seaside Daisy,Erigeron glaucus,NBNORG0000054254,Species,663
2121,1655,Mexican Fleabane,Erigeron karvinskianus,NBNORG0000008560,Species,1963
2122,71,Robin's-plantain,Erigeron philadelphicus,NBNORG0000013162,Species,77
2123,45,Garden Fleabane,Erigeron speciosus,NBNORG0000054255,Species,47
2124,4,,Erigeron uniflorus,NBNORG0000008559,Species,4
2125,1196,Fairy Foxglove,Erinus alpinus,NBNORG0000008306,Species,1230
2126,7,Loquat,Eriobotrya japonica,NBNORG0000054258,Species,18
2127,1012,Pipewort,Eriocaulon aquaticum,NBNORG0000007150,Species,1018
2128,2,,Eriochloa crebra,NBNORG0000054262,Species,2
2129,12,Perennial Cup-grass,Eriochloa pseudoacrotricha,NBNORG0000054265,Species,12
2130,163,Bog-cotton,Eriophorum,NBNORG0000054266,Genus,65462
2131,39108,Common Cottongrass,Eriophorum angustifolium,NBNORG0000007263,Species,40879
2132,234,Slender Cottongrass,Eriophorum gracile,NBNORG0000054267,Species,306
2133,2872,Broad-leaved Cottongrass,Eriophorum latifolium,NBNORG0000007264,Species,2976
2134,20541,Hare's-tail Cottongrass,Eriophorum vaginatum,NBNORG0000007265,Species,21134
2135,18,,Erodium,NBNORG0000054270,Genus,20951
2136,97,Mediterranean Stork's-bill,Erodium botrys,NBNORG0000008734,Species,97
2137,61,Hairy-pitted Stork's-bill,Erodium brachycarpum,NBNORG0000054271,Species,61
2138,5,Three-lobed Stork's-bill,Erodium chium,NBNORG0000023136,Species,5
2139,10,,Erodium ciconium,NBNORG0000054272,Species,12
2140,7840,Common Stork's-bill,Erodium cicutarium,NBNORG0000054273,Species,8853
2141,7438,,Erodium cicutarium agg.,NBNORG0000041933,Species aggregate,7575
2142,90,,Erodium cicutarium x lebelii = E. x anaristatum,NBNORG0000090240,Species hybrid,92
2143,66,Eastern Stork's-bill,Erodium crinitum,NBNORG0000023142,Species,66
2144,59,Western Stork's-bill,Erodium cygnorum,NBNORG0000013175,Species,63
2145,1,,Erodium cygnorum subsp. cygnorum,NBNORG0000054274,Subspecies,1
2146,3,,Erodium cygnorum subsp. glandulosum,NBNORG0000023491,Subspecies,3
2147,1,Long-beaked Stork's-bill,Erodium gruinum,NBNORG0000054277,Species,1
2148,2,,Erodium laciniatum,NBNORG0000046191,Species,2
2149,372,Sticky Stork's-bill,Erodium lebelii,NBNORG0000054279,Species,388
2150,24,Soft Stork's-bill,Erodium malacoides,NBNORG0000054280,Species,24
2151,4,Garden Stork's-bill,Erodium manescavii,NBNORG0000107971,Species,7
2152,1684,Sea Stork's-bill,Erodium maritimum,NBNORG0000054281,Species,1758
2153,1705,Musk Stork's-bill,Erodium moschatum,NBNORG0000054282,Species,1918
2154,4,,Erodium stephanianum,NBNORG0000046194,Species,4
2155,2,,Erophila,NBNORG0000054284,Genus,24649
2156,1250,Glabrous Whitlowgrass,Erophila glabrescens,NBNORG0000054285,Species,1341
2157,441,Hairy Whitlowgrass,Erophila majuscula,NBNORG0000054286,Species,461
2158,2651,,Erophila verna,NBNORG0000054287,Species,3385
2159,12962,,Erophila verna sens.lat.,NBNORG0000025192,Species aggregate,13409
2160,5856,,Erophila verna sensu Filfilan & Elkington (Linnaeus) DC.,NBNORG0000007545,Species,6050
2161,15,,Erophila verna subsp. verna,NBNORG0000007546,Subspecies,24
2162,21,,Erophila verna var. praecox sens.lat.,NBNORG0000041934,Variety,22
2163,500,,Erophila verna var. praecox sensu Stace,NBNORG0000047372,Variety,500
2164,62,,Erophila verna var. spathulata sens.lat.,NBNORG0000047371,Variety,62
2165,189,,Erophila verna var. verna sens.lat.,NBNORG0000041936,Variety,193
2166,5,,Erophila verna var. verna sensu Filfilan+Elkington,NBNORG0000041937,Variety,6
2167,135,,Erophila verna var. verna sensu Stace,NBNORG0000047420,Variety,135
2168,219,Garden Rocket,Eruca vesicaria,NBNORG0000007506,Species,342
2169,55,,Eruca vesicaria subsp. sativa,NBNORG0000054289,Subspecies,80
2170,5,Garden Rocket,Eruca vesicaria subsp. vesicaria,NBNORG0000054290,Subspecies,7
2171,20,,Erucaria hispanica,NBNORG0000054292,Species,20
2172,2,,Erucastrum,NBNORG0000054293,Genus,791
2173,726,Hairy Rocket,Erucastrum gallicum,NBNORG0000054294,Species,756
2174,33,Watercress-leaved Rocket,Erucastrum nasturtiifolium,NBNORG0000054296,Species,33
2175,6,,Eryngium,NBNORG0000054297,Genus,3204
2176,6,Italian Eryngo,Eryngium amethystinum,NBNORG0000023512,Species,8
2177,1,,Eryngium bourgatii,NBNORG0000047611,Species,1
2178,199,Field Eryngo,Eryngium campestre,NBNORG0000008015,Species,327
2179,29,Tall Eryngo,Eryngium giganteum,NBNORG0000054298,Species,32
2180,2,,Eryngium giganteum x planum = E. x oliverianum,NBNORG0000090158,Species hybrid,2
2181,2412,Sea-holly,Eryngium maritimum,NBNORG0000008014,Species,2757
2182,53,Blue Eryngo,Eryngium planum,NBNORG0000008952,Species,69
2183,6,,Erysimum,NBNORG0000054299,Genus,10972
2184,5337,Treacle-mustard,Erysimum cheiranthoides,NBNORG0000007567,Species,5885
2185,4523,Wallflower,Erysimum cheiri,NBNORG0000007568,Species,4898
2186,95,,Erysimum decumbens x perofskianum = E. x marshallii,NBNORG0000028262,Species hybrid,97
2187,3,,Erysimum helveticum,NBNORG0000046200,Species,3
2188,3,,Erysimum hieraciifolium,NBNORG0000046201,Species,3
2189,2,,Erysimum linifolium,NBNORG0000054301,Species,2
2190,67,Spreading Treacle-mustard,Erysimum repandum,NBNORG0000054302,Species,68
2191,49,Dog's-tooth-violet,Erythronium dens-canis,NBNORG0000107972,Species,52
2192,73,Escallonia,Escallonia,NBNORG0000054304,Genus,785
2193,620,Escallonia,Escallonia macrantha,NBNORG0000008671,Species,651
2194,29,Escallonia,Escallonia x langleyensis,NBNORG0000023417,Species hybrid,29
2195,1279,Californian Poppy,Eschscholzia californica,NBNORG0000007486,Species,1505
2196,72,,Eucalyptus,NBNORG0000054307,Genus,492
2197,4,Tasmanian Snow-gum,Eucalyptus coccifera,NBNORG0000054308,Species,6
2198,18,Southern Blue-gum,Eucalyptus globulus,NBNORG0000054309,Species,18
2199,161,Cider Gum,Eucalyptus gunnii,NBNORG0000054310,Species,197
2200,2,Johnston's Gum,Eucalyptus johnstonii,NBNORG0000023371,Species,2
2201,2,,Eucalyptus pauciflora,NBNORG0000091198,Species,4
2202,8,White Peppermint-gum,Eucalyptus pulchella,NBNORG0000023541,Species,8
2203,1,,Eucalyptus stellulata,NBNORG0000091199,Species,1
2204,2,Urn-fruited Gum,Eucalyptus urnigera,NBNORG0000054312,Species,4
2205,1,Ribbon Gum,Eucalyptus viminalis,NBNORG0000054313,Species,1
2206,17,,Euclidium syriacum,NBNORG0000054315,Species,17
2207,20,,Euonymus,NBNORG0000054316,Genus,37634
2208,32531,Spindle,Euonymus europaeus,NBNORG0000007759,Species,36361
2209,7,,Euonymus fortunei,NBNORG0000046205,Species,18
2210,3,Himalayan Spindle,Euonymus hamiltonianus,NBNORG0000013349,Species,3
2211,667,Evergreen Spindle,Euonymus japonicus,NBNORG0000054317,Species,1053
2212,95,Large-leaved Spindle,Euonymus latifolius,NBNORG0000054318,Species,112
2213,30,,Eupatorium,NBNORG0000054319,Genus,36102
2214,33202,Hemp-agrimony,Eupatorium cannabinum,NBNORG0000008563,Species,36070
2215,175,,Euphorbia,NBNORG0000054320,Genus,107659
2216,15314,Wood Spurge,Euphorbia amygdaloides,NBNORG0000008096,Species,19411
2217,1335,,Euphorbia amygdaloides subsp. amygdaloides,NBNORG0000054321,Subspecies,1390
2218,495,,Euphorbia amygdaloides subsp. robbiae,NBNORG0000052161,Subspecies,644
2219,3,,Euphorbia boissieriana x esula,NBNORG0000047612,Species hybrid,3
2220,128,Mediterranean Spurge,Euphorbia characias,NBNORG0000008951,Species,274
2221,34,,Euphorbia characias subsp. characias,NBNORG0000054322,Subspecies,50
2222,39,,Euphorbia characias subsp. veneta,NBNORG0000054323,Subspecies,54
2223,71,Coral Spurge,Euphorbia corallioides,NBNORG0000008084,Species,79
2224,1,,Euphorbia cuneifolia,NBNORG0000046208,Species,1
2225,1267,Cypress Spurge,Euphorbia cyparissias,NBNORG0000008095,Species,1498
2226,4,Gyer's Spurge,Euphorbia cyparissias x waldsteinii = E. x gayeri,NBNORG0000090203,Species hybrid,4
2227,293,Sweet Spurge,Euphorbia dulcis,NBNORG0000008086,Species,307
2228,139,Leafy Spurge,Euphorbia esula,NBNORG0000008094,Species,175
2229,289,,Euphorbia esula agg.,NBNORG0000041961,Species aggregate,290
2230,24,Figert's Spurge,Euphorbia esula x cyparissias = E. x pseudoesula,NBNORG0000090035,Species hybrid,26
2231,776,,Euphorbia esula x waldsteinii = E. x pseudovirgata,NBNORG0000028263,Species hybrid,964
2232,9510,Dwarf Spurge,Euphorbia exigua,NBNORG0000008091,Species,11597
2233,5,Griffith's Spurge,Euphorbia griffithii,NBNORG0000054324,Species,5
2234,25587,Sun Spurge,Euphorbia helioscopia,NBNORG0000008089,Species,28843
2235,307,Irish Spurge,Euphorbia hyberna,NBNORG0000008085,Species,310
2236,5083,Caper Spurge,Euphorbia lathyris,NBNORG0000008082,Species,5820
2237,10,Spotted Spurge,Euphorbia maculata,NBNORG0000008942,Species,23
2238,8,Canary Spurge,Euphorbia mellifera,NBNORG0000046211,Species,10
2239,10,Broad-leaved Glaucous-spurge,Euphorbia myrsinites,NBNORG0000046212,Species,17
2240,70,Balkan Spurge,Euphorbia oblongata,NBNORG0000107973,Species,109
2241,2008,Sea Spurge,Euphorbia paralias,NBNORG0000008093,Species,2178
2242,128,Purple Spurge,Euphorbia peplis,NBNORG0000008081,Species,159
2243,26053,Petty Spurge,Euphorbia peplus,NBNORG0000008090,Species,31083
2244,1559,Broad-leaved Spurge,Euphorbia platyphyllos,NBNORG0000008087,Species,1916
2245,5,,Euphorbia polychroma,NBNORG0000047613,Species,5
2246,1797,Portland Spurge,Euphorbia portlandica,NBNORG0000008092,Species,1857
2247,7,,Euphorbia portlandica x paralias,NBNORG0000107974,Species hybrid,8
2248,348,Upright Spurge,Euphorbia serrulata,NBNORG0000024709,Species,372
2249,1,Devil's-backbone,Euphorbia tithymaloides,NBNORG0000105190,Species,1
2250,23,Hairy Spurge,Euphorbia villosa,NBNORG0000008083,Species,41
2251,13,Waldstein's Spurge,Euphorbia waldsteinii,NBNORG0000054325,Species,13
2252,1,,Euphorbia x pseudovirgata agg.,NBNORG0000091441,Species aggregate,1
2253,3,,Euphorbiaceae,NBNORG0000027519,Family,207572
2254,4125,,Euphrasia,NBNORG0000054326,Genus,66786
2255,1703,English Sticky Eyebright,Euphrasia anglica,NBNORG0000008351,Species,2614
2256,9,,Euphrasia anglica x arctica,NBNORG0000013480,Species hybrid,9
2257,38,,Euphrasia anglica x confusa,NBNORG0000023277,Species hybrid,46
2258,78,,Euphrasia anglica x micrantha,NBNORG0000023278,Species hybrid,87
2259,34,,Euphrasia anglica x nemorosa,NBNORG0000028264,Species hybrid,83
2260,5,,Euphrasia anglica x vigursii,NBNORG0000041962,Species hybrid,5
2261,241,an Eyebright [Euphrasia arctica],Euphrasia arctica,NBNORG0000013240,Species,4809
2262,256,,Euphrasia arctica subsp. arctica,NBNORG0000054328,Subspecies,256
2263,4250,,Euphrasia arctica subsp. borealis,NBNORG0000054329,Subspecies,4310
2264,208,,Euphrasia arctica x confusa,NBNORG0000013196,Species hybrid,208
2265,7,,Euphrasia arctica x foulaensis,NBNORG0000013287,Species hybrid,7
2266,4,,Euphrasia arctica x heslop-harrisonii,NBNORG0000023442,Species hybrid,4
2267,9,,Euphrasia arctica x marshallii,NBNORG0000013288,Species hybrid,9
2268,97,,Euphrasia arctica x micrantha = E. x difformis,NBNORG0000013483,Species hybrid,97
2269,119,,Euphrasia arctica x nemorosa,NBNORG0000023549,Species hybrid,134
2270,1,,Euphrasia arctica x nemorosa x confusa,NBNORG0000054330,Species hybrid,1
2271,3,,Euphrasia arctica x nemorosa x micrantha,NBNORG0000054331,Species hybrid,3
2272,1,,Euphrasia arctica x ostenfeldii,NBNORG0000054332,Species hybrid,1
2273,1,,Euphrasia arctica x rotundifolia,NBNORG0000054333,Species hybrid,1
2274,1,,Euphrasia arctica x salisburgensis,NBNORG0000023575,Species hybrid,1
2275,91,,Euphrasia arctica x scottica = E. x venusta,NBNORG0000013397,Species hybrid,91
2276,9,,Euphrasia arctica x tetraquetra,NBNORG0000028265,Species hybrid,9
2277,1,,Euphrasia atroviolacea,NBNORG0000026854,Species,1
2278,69,,Euphrasia cambrica,NBNORG0000008344,Species,69
2279,1,,Euphrasia cambrica x scottica,NBNORG0000107976,Species hybrid,1
2280,45,an Eyebright [Euphrasia campbelliae],Euphrasia campbelliae,NBNORG0000008340,Species,45
2281,1,,Euphrasia campbelliae x micrantha,NBNORG0000047508,Species hybrid,1
2282,4283,Little Kneeling Eyebright,Euphrasia confusa,NBNORG0000008347,Species,4373
2283,1,,Euphrasia confusa x campbelliae,NBNORG0000041963,Species hybrid,1
2284,8,,Euphrasia confusa x foulaensis,NBNORG0000041964,Species hybrid,8
2285,10,,Euphrasia confusa x frigida,NBNORG0000023510,Species hybrid,10
2286,2,,Euphrasia confusa x frigida x scottica,NBNORG0000047509,Species hybrid,2
2287,1,,Euphrasia confusa x heslop-harrisonii,NBNORG0000023470,Species hybrid,1
2288,131,,Euphrasia confusa x micrantha,NBNORG0000013437,Species hybrid,131
2289,9,,Euphrasia confusa x ostenfeldii,NBNORG0000023574,Species hybrid,9
2290,195,,Euphrasia confusa x scottica,NBNORG0000023411,Species hybrid,195
2291,386,an Eyebright [Euphrasia foulaensis],Euphrasia foulaensis,NBNORG0000054336,Species,395
2292,15,,Euphrasia foulaensis x marshallii,NBNORG0000013207,Species hybrid,15
2293,17,,Euphrasia foulaensis x micrantha,NBNORG0000023420,Species hybrid,17
2294,7,,Euphrasia foulaensis x ostenfeldii,NBNORG0000009020,Species hybrid,7
2295,1,,Euphrasia foulaensis x rotundifolia,NBNORG0000023419,Species hybrid,1
2296,6,,Euphrasia foulaensis x scottica,NBNORG0000013246,Species hybrid,6
2297,465,an Eyebright [Euphrasia frigida],Euphrasia frigida,NBNORG0000008339,Species,487
2298,5,,Euphrasia frigida x micrantha,NBNORG0000023589,Species hybrid,5
2299,43,,Euphrasia frigida x scottica,NBNORG0000023433,Species hybrid,43
2300,109,an Eyebright [Euphrasia heslop-harrisonii],Euphrasia heslop-harrisonii,NBNORG0000008346,Species,109
2301,155,an Eyebright [Euphrasia marshallii],Euphrasia marshallii,NBNORG0000008342,Species,159
2302,1,,Euphrasia marshallii x campbelliae,NBNORG0000041965,Species hybrid,1
2303,6,,Euphrasia marshallii x micrantha,NBNORG0000023316,Species hybrid,6
2304,1,,Euphrasia marshallii x rotundifolia,NBNORG0000023274,Species hybrid,8
2305,5,,Euphrasia marshallii x scottica,NBNORG0000041966,Species hybrid,5
2306,1,,Euphrasia marshallii x tetraquetra,NBNORG0000047510,Species hybrid,1
2307,3565,Common Slender Eyebright,Euphrasia micrantha,NBNORG0000054337,Species,3693
2308,48,,Euphrasia micrantha x scottica = E. x electa,NBNORG0000028266,Species hybrid,49
2309,9163,Common Eyebright,Euphrasia nemorosa,NBNORG0000008345,Species,10570
2310,1,,Euphrasia nemorosa x campbelliae,NBNORG0000041967,Species hybrid,1
2311,373,,Euphrasia nemorosa x confusa,NBNORG0000041968,Species hybrid,373
2312,17,,Euphrasia nemorosa x foulaensis,NBNORG0000041969,Species hybrid,17
2313,25,,Euphrasia nemorosa x marshallii,NBNORG0000041970,Species hybrid,25
2314,98,,Euphrasia nemorosa x micrantha,NBNORG0000041971,Species hybrid,98
2315,2,,Euphrasia nemorosa x ostenfeldii,NBNORG0000013436,Species hybrid,2
2316,127,,Euphrasia nemorosa x pseudokerneri,NBNORG0000013281,Species hybrid,167
2317,36,,Euphrasia nemorosa x scottica,NBNORG0000008767,Species hybrid,36
2318,2,,Euphrasia nemorosa x stricta = E. x haussknechtii,NBNORG0000028267,Species hybrid,2
2319,24229,,Euphrasia officinalis agg.,NBNORG0000054338,Species aggregate,25032
2320,272,an Eyebright [Euphrasia ostenfeldii],Euphrasia ostenfeldii,NBNORG0000008343,Species,275
2321,1,,Euphrasia ostenfeldii agg.,NBNORG0000054339,Species aggregate,1
2322,5,,Euphrasia ostenfeldii x micrantha,NBNORG0000041972,Species hybrid,5
2323,14,,Euphrasia ostenfeldii x scottica,NBNORG0000023407,Species hybrid,14
2324,2,,Euphrasia ostenfeldii x tetraquetra,NBNORG0000008766,Species hybrid,2
2325,909,Chalk Eyebright,Euphrasia pseudokerneri,NBNORG0000008348,Species,1511
2326,5,,Euphrasia pseudokerneri x confusa,NBNORG0000041973,Species hybrid,5
2327,166,Snowdon Eyebright,Euphrasia rivularis,NBNORG0000008350,Species,205
2328,287,Large-flowered Sticky Eyebright,Euphrasia rostkoviana,NBNORG0000008349,Species,1106
2329,145,,Euphrasia rostkoviana subsp. montana,NBNORG0000054340,Subspecies,160
2330,634,,Euphrasia rostkoviana subsp. rostkoviana,NBNORG0000054341,Subspecies,635
2331,16,,Euphrasia rostkoviana x anglica,NBNORG0000041974,Species hybrid,16
2332,11,,Euphrasia rostkoviana x arctica,NBNORG0000041975,Species hybrid,11
2333,34,,Euphrasia rostkoviana x confusa,NBNORG0000041976,Species hybrid,34
2334,4,,Euphrasia rostkoviana x micrantha,NBNORG0000041977,Species hybrid,4
2335,18,,Euphrasia rostkoviana x nemorosa,NBNORG0000054342,Species hybrid,18
2336,4,,Euphrasia rostkoviana x rivularis,NBNORG0000041978,Species hybrid,4
2337,19,an Eyebright [Euphrasia rotundifolia],Euphrasia rotundifolia,NBNORG0000008341,Species,20
2338,174,Irish Eyebright,Euphrasia salisburgensis,NBNORG0000013416,Species,174
2339,2185,Slender Scottish Eyebright,Euphrasia scottica,NBNORG0000008338,Species,2192
2340,19,Short-haired Eyebright,Euphrasia stricta,NBNORG0000054343,Species,19
